Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2022-03-08,Cable Curl Behind Body,Biceps,5.75,kgs,8,,,
2022-03-08,Cable Curl Behind Body,Biceps,5.75,kgs,8,,,
2022-03-08,Cable Curl Behind Body,Biceps,5.75,kgs,8,,,
2022-03-09,Back Extension,Back,5.0,kgs,12,,,
2022-03-09,Back Extension,Back,35.0,kgs,15,,,
2022-03-09,Back Extension,Back,35.0,kgs,15,,,
2022-03-09,Back Extension,Back,35.0,kgs,15,,,
2022-03-09,Back Extension,Back,35.0,kgs,15,,,
2022-03-09,Straight-Arm Cable Pushdown,Back,35.0,kgs,12,,,
2022-03-09,Straight-Arm Cable Pushdown,Back,40.0,kgs,12,,,
2022-03-09,Straight-Arm Cable Pushdown,Back,40.0,kgs,12,,,
2022-03-09,Straight-Arm Cable Pushdown,Back,40.0,kgs,12,,,
2022-03-09,Rocking Pull-down,Back,49.5,kgs,12,,,
2022-03-09,Rocking Pull-down,Back,58.5,kgs,12,,,
2022-03-09,Rocking Pull-down,Back,58.5,kgs,12,,,
2022-03-09,Rocking Pull-down,Back,58.5,kgs,12,,,
2022-03-09,Meadow Row,Back,27.5,kgs,12,,,
2022-03-09,Meadow Row,Back,30.0,kgs,12,,,
2022-03-09,Meadow Row,Back,32.5,kgs,12,,,
2022-03-09,Meadow Row,Back,32.5,kgs,12,,,
2022-03-09,Cage Shrugs,Back,55.0,kgs,12,,,
2022-03-09,Cage Shrugs,Back,55.0,kgs,15,,,
2022-03-09,Cage Shrugs,Back,55.0,kgs,15,,,
2022-03-10,Incline Barbell Bench Press,Chest,0.0,kgs,12,,,
2022-03-10,Incline Barbell Bench Press,Chest,10.0,kgs,8,,,
2022-03-10,Incline Barbell Bench Press,Chest,20.0,kgs,8,,,
2022-03-10,Incline Barbell Bench Press,Chest,40.0,kgs,12,,,
2022-03-10,Incline Barbell Bench Press,Chest,45.0,kgs,12,,,
2022-03-10,Incline Barbell Bench Press,Chest,45.0,kgs,7,,,
2022-03-10,Incline Barbell Bench Press,Chest,40.0,kgs,12,,,
2022-03-10,Paused Flat Dumbbell Bench Press,Chest,25.0,kgs,8,,,
2022-03-10,Paused Flat Dumbbell Bench Press,Chest,25.0,kgs,8,,,
2022-03-10,Paused Flat Dumbbell Bench Press,Chest,27.5,kgs,7,,,
2022-03-10,Paused Flat Dumbbell Bench Press,Chest,27.5,kgs,8,,,
2022-03-10,Assisted Dip,Chest,16.5,kgs,10,,,
2022-03-10,Assisted Dip,Chest,16.5,kgs,8,,,
2022-03-10,Assisted Dip,Chest,16.5,kgs,8,,,
2022-03-10,Assisted Dip,Chest,16.5,kgs,7,,,
2022-03-10,Rope Push Down,Triceps,5.75,kgs,12,,,
2022-03-10,Rope Push Down,Triceps,5.75,kgs,9,,,
2022-03-10,Rope Push Down,Triceps,5.75,kgs,12,,,
2022-03-10,Rope Push Down,Triceps,5.75,kgs,10,,,
2022-03-10,Seated Machine Fly,Chest,52.0,kgs,12,,,
2022-03-10,Seated Machine Fly,Chest,58.5,kgs,12,,,
2022-03-10,Seated Machine Fly,Chest,65.5,kgs,11,,,
2022-03-12,Barbell Overhead Press,Shoulders,0.0,kgs,6,,,
2022-03-12,Barbell Overhead Press,Shoulders,5.0,kgs,6,,,
2022-03-12,Barbell Overhead Press,Shoulders,7.5,kgs,6,,,
2022-03-12,Barbell Overhead Press,Shoulders,10.0,kgs,6,,,
2022-03-12,Barbell Overhead Press,Shoulders,22.5,kgs,8,,,
2022-03-12,Barbell Overhead Press,Shoulders,27.5,kgs,8,,,
2022-03-12,Barbell Overhead Press,Shoulders,32.5,kgs,4,,,
2022-03-12,Barbell Overhead Press,Shoulders,32.5,kgs,3,,,
2022-03-12,Cable Y Raises,Shoulders,10.0,kgs,12,,,
2022-03-12,Cable Y Raises,Shoulders,10.0,kgs,12,,,
2022-03-12,Cable Y Raises,Shoulders,10.0,kgs,12,,,
2022-03-12,Cable Rear Delt Row,Shoulders,40.0,kgs,12,,,
2022-03-12,Cable Rear Delt Row,Shoulders,45.0,kgs,12,,,
2022-03-12,Cable Rear Delt Row,Shoulders,47.3,kgs,12,,,
2022-03-12,Lateral Dumbbell Raise,Shoulders,10.0,kgs,15,,,
2022-03-12,Lateral Dumbbell Raise,Shoulders,10.0,kgs,15,,,
2022-03-12,Lateral Dumbbell Raise,Shoulders,10.0,kgs,15,,,
2022-03-12,Dumbbell Concentration Curl,Biceps,15.0,kgs,12,,,
2022-03-12,Dumbbell Concentration Curl,Biceps,15.0,kgs,12,,,
2022-03-12,Dumbbell Concentration Curl,Biceps,15.0,kgs,7,,,
2022-03-12,Dumbbell Concentration Curl,Biceps,12.5,kgs,5,,,
2022-03-14,Back Extension,Back,0.0,kgs,12,,,
2022-03-14,Back Extension,Back,37.5,kgs,12,,,
2022-03-14,Back Extension,Back,37.5,kgs,12,,,
2022-03-14,Back Extension,Back,37.5,kgs,12,,,
2022-03-14,Back Extension,Back,37.5,kgs,12,,,
2022-03-14,One Arm High Cable Row,Back,21.5,kgs,12,,,
2022-03-14,One Arm High Cable Row,Back,23.75,kgs,12,,,
2022-03-14,One Arm High Cable Row,Back,23.75,kgs,12,,,
2022-03-14,One Arm High Cable Row,Back,23.75,kgs,12,,,
2022-03-14,Assisted Pull Up,Back,28.5,kgs,8,,,
2022-03-14,Assisted Pull Up,Back,28.5,kgs,9,,,
2022-03-14,Assisted Pull Up,Back,28.5,kgs,8,,,
2022-03-14,Assisted Pull Up,Back,28.5,kgs,7,,,
2022-03-14,Ez Bar Underhand Curl,Biceps,10.0,kgs,12,,,
2022-03-14,Ez Bar Underhand Curl,Biceps,12.5,kgs,12,,,
2022-03-14,Ez Bar Underhand Curl,Biceps,15.0,kgs,10,,,
2022-03-14,Ez Bar Underhand Curl,Biceps,15.0,kgs,9,,,
2022-03-14,Seated Cable Lat Row,Back,40.0,kgs,12,,,
2022-03-14,Seated Cable Lat Row,Back,45.0,kgs,12,,,
2022-03-14,Seated Cable Lat Row,Back,47.3,kgs,12,,,
2022-03-14,Seated Cable Lat Row,Back,50.0,kgs,10,,,
2022-03-15,Incline Dumbbell Bench Press,Chest,25.0,kgs,8,,,
2022-03-15,Incline Dumbbell Bench Press,Chest,27.5,kgs,8,,,
2022-03-15,Incline Dumbbell Bench Press,Chest,30.0,kgs,8,,,
2022-03-15,Incline Dumbbell Bench Press,Chest,32.5,kgs,8,,,
2022-03-15,Incline Dumbbell Bench Press,Chest,32.5,kgs,6,,,
2022-03-15,Low Incline Dumbbell Bench Press,Chest,22.5,kgs,12,,,
2022-03-15,Low Incline Dumbbell Bench Press,Chest,22.5,kgs,12,,,
2022-03-15,Low Incline Dumbbell Bench Press,Chest,22.5,kgs,12,,,
2022-03-15,Low Incline Dumbbell Bench Press,Chest,22.5,kgs,12,,,
2022-03-15,Assisted Dip,Chest,16.5,kgs,10,,,
2022-03-15,Assisted Dip,Chest,16.5,kgs,6,,,
2022-03-15,Assisted Dip,Chest,20.5,kgs,7,,,
2022-03-15,Assisted Dip,Chest,20.5,kgs,7,,,
2022-03-15,Dumbbell Overhead Triceps Extension,Triceps,12.5,kgs,10,,,
2022-03-15,Dumbbell Overhead Triceps Extension,Triceps,12.5,kgs,10,,,
2022-03-15,Dumbbell Overhead Triceps Extension,Triceps,12.5,kgs,10,,,
2022-03-15,Dumbbell Overhead Triceps Extension,Triceps,12.5,kgs,9,,,
2022-03-17,Dumbbell Overhead Press,Shoulders,20.0,kgs,15,,,
2022-03-17,Dumbbell Overhead Press,Shoulders,20.0,kgs,14,,,
2022-03-17,Dumbbell Overhead Press,Shoulders,20.0,kgs,11,,,
2022-03-17,Dumbbell Overhead Press,Shoulders,20.0,kgs,10,,,
2022-03-17,Cable Face Pull,Shoulders,35.0,kgs,15,,,
2022-03-17,Cable Face Pull,Shoulders,40.0,kgs,15,,,
2022-03-17,Cable Face Pull,Shoulders,42.3,kgs,15,,,
2022-03-17,Cable Face Pull,Shoulders,42.3,kgs,15,,,
2022-03-17,Cable Lateral Raises,Shoulders,11.3,kgs,12,,,
2022-03-17,Cable Lateral Raises,Shoulders,11.3,kgs,12,,,
2022-03-17,Cable Lateral Raises,Shoulders,11.3,kgs,12,,,
2022-03-17,Cable Lateral Raises,Shoulders,11.3,kgs,12,,,
2022-03-17,Rear Delt Cable Pull,Shoulders,19.25,kgs,12,,,
2022-03-17,Rear Delt Cable Pull,Shoulders,21.5,kgs,11,,,
2022-03-17,Rear Delt Cable Pull,Shoulders,21.5,kgs,10,,,
2022-03-17,Rear Delt Cable Pull,Shoulders,21.5,kgs,7,,,
2022-03-17,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,10,,,
2022-03-17,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,8,,,
2022-03-17,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,5,,,
2022-03-17,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,5,,,
2022-03-17,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,10,,,
2022-03-21,Back Extension,Back,0.0,kgs,12,,,
2022-03-21,Back Extension,Back,37.5,kgs,15,,,
2022-03-21,Back Extension,Back,37.5,kgs,15,,,
2022-03-21,Back Extension,Back,37.5,kgs,12,,,
2022-03-21,Back Extension,Back,37.5,kgs,11,,,
2022-03-21,Straight-Arm Cable Pushdown,Back,37.3,kgs,12,,,
2022-03-21,Straight-Arm Cable Pushdown,Back,40.0,kgs,12,,,
2022-03-21,Straight-Arm Cable Pushdown,Back,42.3,kgs,12,,,
2022-03-21,Straight-Arm Cable Pushdown,Back,42.3,kgs,12,,,
2022-03-21,Rocking Pull-down,Back,54.0,kgs,12,,,
2022-03-21,Rocking Pull-down,Back,58.5,kgs,12,,,
2022-03-21,Rocking Pull-down,Back,61.8,kgs,12,,,
2022-03-21,Rocking Pull-down,Back,61.8,kgs,8,,,
2022-03-21,Rocking Pull-down,Back,61.8,kgs,6,,,
2022-03-21,Meadow Row,Back,30.0,kgs,12,,,
2022-03-21,Meadow Row,Back,32.5,kgs,12,,,
2022-03-21,Meadow Row,Back,33.75,kgs,9,,,
2022-03-21,Cage Shrugs,Back,55.0,kgs,15,,,
2022-03-21,Meadow Row,Back,33.75,kgs,8,,,
2022-03-21,Cage Shrugs,Back,60.0,kgs,12,,,
2022-03-21,Cage Shrugs,Back,60.0,kgs,12,,,
2022-03-21,Cage Shrugs,Back,60.0,kgs,12,,,
2022-03-22,Paused Flat Dumbbell Bench Press,Chest,15.0,kgs,12,,,
2022-03-22,Paused Flat Dumbbell Bench Press,Chest,25.0,kgs,8,,,
2022-03-22,Paused Flat Dumbbell Bench Press,Chest,27.5,kgs,8,,,
2022-03-22,Paused Flat Dumbbell Bench Press,Chest,30.0,kgs,8,,,
2022-03-22,Paused Flat Dumbbell Bench Press,Chest,30.0,kgs,7,,,
2022-03-22,Incline Barbell Bench Press,Chest,0.0,kgs,12,,,
2022-03-22,Incline Barbell Bench Press,Chest,30.0,kgs,12,,,
2022-03-22,Incline Barbell Bench Press,Chest,40.0,kgs,8,,,
2022-03-22,Incline Barbell Bench Press,Chest,40.0,kgs,10,,,
2022-03-22,Incline Barbell Bench Press,Chest,40.0,kgs,9,,,
2022-03-22,Assisted Dip,Chest,16.5,kgs,10,,,
2022-03-22,Assisted Dip,Chest,16.5,kgs,9,,,
2022-03-22,Assisted Dip,Chest,16.5,kgs,8,,,
2022-03-22,Assisted Dip,Chest,16.5,kgs,8,,,
2022-03-22,Bar Pushdown,Triceps,35.0,kgs,9,,,
2022-03-22,Bar Pushdown,Triceps,30.0,kgs,9,,,
2022-03-22,Bar Pushdown,Triceps,30.0,kgs,8,,,
2022-03-22,Bar Pushdown,Triceps,30.0,kgs,8,,,
2022-03-22,Leg Raises,Abs,0.0,kgs,12,,,
2022-03-22,Leg Raises,Abs,0.0,kgs,12,,,
2022-03-22,Leg Raises,Abs,0.0,kgs,10,,,
2022-03-22,Decline Crunch,Abs,0.0,kgs,12,,,
2022-03-22,Decline Crunch,Abs,0.0,kgs,12,,,
2022-03-22,Decline Crunch,Abs,0.0,kgs,20,,,
2022-03-22,Decline Crunch,Abs,0.0,kgs,7,,,
2022-03-24,Barbell Overhead Press,Shoulders,0.0,kgs,6,,,
2022-03-24,Barbell Overhead Press,Shoulders,5.0,kgs,6,,,
2022-03-24,Barbell Overhead Press,Shoulders,7.5,kgs,6,,,
2022-03-24,Barbell Overhead Press,Shoulders,20.0,kgs,8,,,
2022-03-24,Barbell Overhead Press,Shoulders,27.5,kgs,8,,,
2022-03-24,Barbell Overhead Press,Shoulders,32.5,kgs,8,,,
2022-03-24,Barbell Overhead Press,Shoulders,35.0,kgs,7,,,
2022-03-24,Lateral Dumbbell Raise,Shoulders,12.5,kgs,12,,,
2022-03-24,Lateral Dumbbell Raise,Shoulders,12.5,kgs,12,,,
2022-03-24,Lateral Dumbbell Raise,Shoulders,12.5,kgs,12,,,
2022-03-24,Cable Rear Delt Row,Shoulders,50.0,kgs,12,,,
2022-03-24,Cable Rear Delt Row,Shoulders,52.3,kgs,12,,,
2022-03-24,Cable Rear Delt Row,Shoulders,55.0,kgs,10,,,
2022-03-24,Cable Rear Delt Row,Shoulders,50.0,kgs,8,,,
2022-03-24,Cable Y Raises,Shoulders,12.3,kgs,12,,,
2022-03-24,Cable Y Raises,Shoulders,12.3,kgs,10,,,
2022-03-24,Cable Y Raises,Shoulders,12.3,kgs,9,,,
2022-03-24,Cable Y Raises,Shoulders,12.3,kgs,8,,,
2022-03-24,Dumbbell Concentration Curl,Biceps,15.0,kgs,12,,,
2022-03-24,Dumbbell Concentration Curl,Biceps,15.0,kgs,8,,,
2022-03-24,Dumbbell Concentration Curl,Biceps,15.0,kgs,9,,,
2022-03-24,Dumbbell Concentration Curl,Biceps,15.0,kgs,8,,,
2022-03-25,Back Extension,Back,0.0,kgs,12,,,
2022-03-25,Back Extension,Back,40.0,kgs,12,,,
2022-03-25,Back Extension,Back,40.0,kgs,12,,,
2022-03-25,Back Extension,Back,40.0,kgs,12,,,
2022-03-25,Back Extension,Back,40.0,kgs,12,,,
2022-03-25,Bentover Barbell Row Underhand,Back,5.0,kgs,12,,,
2022-03-25,Bentover Barbell Row Underhand,Back,40.0,kgs,12,,,
2022-03-25,Bentover Barbell Row Underhand,Back,45.0,kgs,12,,,
2022-03-25,Bentover Barbell Row Underhand,Back,50.0,kgs,11,,,
2022-03-25,Bentover Barbell Row Underhand,Back,50.0,kgs,12,,,
2022-03-25,Assisted Pull Up,Back,28.5,kgs,10,,,
2022-03-25,Assisted Pull Up,Back,28.5,kgs,9,,,
2022-03-25,Assisted Pull Up,Back,28.5,kgs,7,,,
2022-03-25,Assisted Pull Up,Back,28.5,kgs,9,,,
2022-03-25,One Arm High Cable Row,Back,21.5,kgs,12,,,
2022-03-25,One Arm High Cable Row,Back,23.75,kgs,12,,,
2022-03-25,One Arm High Cable Row,Back,23.75,kgs,9,,,
2022-03-25,One Arm High Cable Row,Back,21.5,kgs,10,,,
2022-03-25,Ez Bar Underhand Curl,Biceps,12.5,kgs,12,,,
2022-03-25,Ez Bar Underhand Curl,Biceps,12.5,kgs,12,,,
2022-03-25,Ez Bar Underhand Curl,Biceps,15.0,kgs,12,,,
2022-03-25,Ez Bar Underhand Curl,Biceps,15.0,kgs,12,,,
2022-03-27,Barbell Squat,Legs,20.0,kgs,4,,,
2022-03-27,Barbell Squat,Legs,30.0,kgs,2,,,
2022-03-27,Barbell Squat,Legs,40.0,kgs,1,,,
2022-03-27,Barbell Squat,Legs,60.0,kgs,6,,,
2022-03-27,Barbell Squat,Legs,70.0,kgs,6,,,
2022-03-27,Barbell Squat,Legs,75.0,kgs,6,,,
2022-03-27,Barbell Squat,Legs,75.0,kgs,6,,,
2022-03-27,Barbell Hip Thrust,Legs,40.0,kgs,15,,,
2022-03-27,Barbell Hip Thrust,Legs,60.0,kgs,12,,,
2022-03-27,Barbell Hip Thrust,Legs,60.0,kgs,12,,,
2022-03-27,Barbell Hip Thrust,Legs,60.0,kgs,12,,,
2022-03-27,Contralateral Bulgarian Split Squats,Legs,20.0,kgs,8,,,
2022-03-27,Contralateral Bulgarian Split Squats,Legs,20.0,kgs,8,,,
2022-03-27,Contralateral Bulgarian Split Squats,Legs,25.0,kgs,8,,,
2022-03-27,Single Leg Eccentric Leg Extension,Legs,31.5,kgs,12,,,
2022-03-27,Single Leg Eccentric Leg Extension,Legs,40.5,kgs,10,,,
2022-03-27,Single Leg Eccentric Leg Extension,Legs,58.5,kgs,10,,,
2022-03-27,Standing Calf Raise,Legs,70.0,kgs,10,,,
2022-03-27,Single Leg Eccentric Leg Extension,Legs,67.5,kgs,10,,,
2022-03-27,Standing Calf Raise,Legs,85.0,kgs,10,,,
2022-03-27,Standing Calf Raise,Legs,100.0,kgs,10,,,
2022-03-27,Standing Calf Raise,Legs,115.0,kgs,10,,,
2022-03-28,Barbell Overhead Press,Shoulders,0.0,kgs,6,,,
2022-03-28,Barbell Overhead Press,Shoulders,10.0,kgs,3,,,
2022-03-28,Barbell Overhead Press,Shoulders,15.0,kgs,2,,,
2022-03-28,Barbell Overhead Press,Shoulders,25.0,kgs,6,,,
2022-03-28,Barbell Overhead Press,Shoulders,30.0,kgs,6,,,
2022-03-28,Barbell Overhead Press,Shoulders,35.0,kgs,6,,,
2022-03-28,Barbell Overhead Press,Shoulders,37.5,kgs,4,,,
2022-03-28,Incline Barbell Bench Press,Chest,0.0,kgs,7,,,
2022-03-28,Incline Barbell Bench Press,Chest,20.0,kgs,4,,,
2022-03-28,Incline Barbell Bench Press,Chest,30.0,kgs,3,,,
2022-03-28,Incline Barbell Bench Press,Chest,40.0,kgs,6,,,
2022-03-28,Incline Barbell Bench Press,Chest,42.5,kgs,6,,,
2022-03-28,Incline Barbell Bench Press,Chest,45.0,kgs,6,,,
2022-03-28,Incline Barbell Bench Press,Chest,47.5,kgs,6,,,
2022-03-28,Cable Y Raises,Shoulders,12.3,kgs,12,,,
2022-03-28,Cable Y Raises,Shoulders,10.0,kgs,13,,,
2022-03-28,Cable Y Raises,Shoulders,10.0,kgs,12,,,
2022-03-28,Cable Y Raises,Shoulders,10.0,kgs,11,,,
2022-03-28,Paused Low Incline Dumbbell Press,Chest,22.5,kgs,12,,,
2022-03-28,Paused Low Incline Dumbbell Press,Chest,22.5,kgs,12,,,
2022-03-28,Paused Low Incline Dumbbell Press,Chest,22.5,kgs,10,,,
2022-03-28,Paused Low Incline Dumbbell Press,Chest,22.5,kgs,10,,,
2022-03-28,Abduction Row,Shoulders,25.0,kgs,12,,,
2022-03-28,Abduction Row,Shoulders,27.5,kgs,12,,,
2022-03-28,Lying Triceps Extension,Triceps,12.5,kgs,12,,,
2022-03-28,Lying Triceps Extension,Triceps,12.5,kgs,12,,,
2022-03-28,Abduction Row,Shoulders,27.5,kgs,12,,,
2022-03-28,Lying Triceps Extension,Triceps,12.5,kgs,12,,,
2022-03-28,Lying Triceps Extension,Triceps,12.5,kgs,10,,,
2022-03-29,Deadlift,Back,0.0,kgs,6,,,
2022-03-29,Deadlift,Back,40.0,kgs,4,,,
2022-03-29,Deadlift,Back,60.0,kgs,2,,,
2022-03-29,Deadlift,Back,80.0,kgs,8,,,
2022-03-29,Deadlift,Back,90.0,kgs,8,,,
2022-03-29,Deadlift,Back,90.0,kgs,6,,,
2022-03-29,Deadlift,Back,80.0,kgs,6,,,
2022-03-29,Assisted Pull Up,Back,24.5,kgs,8,,,
2022-03-29,Assisted Pull Up,Back,24.5,kgs,8,,,
2022-03-29,Assisted Pull Up,Back,24.5,kgs,6,,,
2022-03-29,Assisted Pull Up,Back,24.5,kgs,4,,,
2022-03-29,One Arm High Cable Row,Back,23.75,kgs,10,,,
2022-03-29,One Arm High Cable Row,Back,23.75,kgs,10,,,
2022-03-29,One Arm High Cable Row,Back,23.75,kgs,10,,,
2022-03-29,Chest Supported Dumbbell Reardelt Row,Shoulders,12.5,kgs,15,,,
2022-03-29,Chest Supported Dumbbell Reardelt Row,Shoulders,12.5,kgs,15,,,
2022-03-29,Chest Supported Dumbbell Reardelt Row,Shoulders,15.0,kgs,15,,,
2022-03-29,Chest Supported Dumbbell Reardelt Row,Shoulders,15.0,kgs,15,,,
2022-03-29,Dumbbell Pullover,Back,20.0,kgs,12,,,
2022-03-29,Dumbbell Pullover,Back,20.0,kgs,12,,,
2022-03-29,Dumbbell Pullover,Back,25.0,kgs,12,,,
2022-03-29,EZ-Bar Curl,Biceps,30.0,kgs,8,,,
2022-03-29,EZ-Bar Curl,Biceps,30.0,kgs,6,,,
2022-03-29,EZ-Bar Curl,Biceps,30.0,kgs,5,,,
2022-03-29,EZ-Bar Curl,Biceps,30.0,kgs,4,,,
2022-03-31,Barbell Front Squat,Legs,0.0,kgs,10,,,
2022-03-31,Barbell Front Squat,Legs,20.0,kgs,6,,,
2022-03-31,Barbell Front Squat,Legs,30.0,kgs,6,,,
2022-03-31,Barbell Front Squat,Legs,40.0,kgs,6,,,
2022-03-31,Barbell Front Squat,Legs,50.0,kgs,6,,,
2022-03-31,Barbell Front Squat,Legs,60.0,kgs,6,,,
2022-03-31,Reverse Lunge Dumbbell,Legs,15.0,kgs,12,,,
2022-03-31,Reverse Lunge Dumbbell,Legs,17.5,kgs,12,,,
2022-03-31,Reverse Lunge Dumbbell,Legs,17.5,kgs,12,,,
2022-03-31,Eccentric Accenuated RDL,Legs,20.0,kgs,12,,,
2022-03-31,Eccentric Accenuated RDL,Legs,40.0,kgs,10,,,
2022-03-31,Eccentric Accenuated RDL,Legs,40.0,kgs,10,,,
2022-03-31,Seated Leg Curl Machine,Legs,54.0,kgs,12,,,
2022-03-31,Seated Leg Curl Machine,Legs,54.0,kgs,12,,,
2022-03-31,Seated Leg Curl Machine,Legs,51.8,kgs,6,,,
2022-03-31,Seated Leg Curl Machine,Legs,40.5,kgs,5,,,
2022-03-31,Seated Calf Raise,Legs,60.0,kgs,12,,,
2022-03-31,Seated Calf Raise,Legs,60.0,kgs,12,,,
2022-03-31,Seated Calf Raise,Legs,60.0,kgs,10,,,
2022-03-31,Seated Calf Raise,Legs,60.0,kgs,9,,,
2022-03-31,Leg Raises,Abs,0.0,kgs,8,,,
2022-03-31,Leg Raises,Abs,0.0,kgs,8,,,
2022-03-31,Leg Raises,Abs,0.0,kgs,6,,,
2022-03-31,Half Kneeing Cable Chops,Abs,8.0,kgs,15,,,
2022-03-31,Half Kneeing Cable Chops,Abs,10.25,kgs,12,,,
2022-04-01,Flat Barbell Bench Press,Chest,0.0,kgs,12,,,
2022-04-01,Flat Barbell Bench Press,Chest,20.0,kgs,3,,,
2022-04-01,Flat Barbell Bench Press,Chest,40.0,kgs,6,,,
2022-04-01,Flat Barbell Bench Press,Chest,50.0,kgs,6,,,
2022-04-01,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,
2022-04-01,Flat Barbell Bench Press,Chest,65.0,kgs,6,,,
2022-04-01,Dumbbell Overhead Press,Shoulders,22.5,kgs,10,,,
2022-04-01,Dumbbell Overhead Press,Shoulders,22.5,kgs,6,,,
2022-04-01,Dumbbell Overhead Press,Shoulders,20.0,kgs,6,,,
2022-04-01,Dumbbell Overhead Press,Shoulders,20.0,kgs,7,,,
2022-04-01,Inclined Cable Fly,Chest,15.0,kgs,15,,,
2022-04-01,Inclined Cable Fly,Chest,17.3,kgs,10,,,
2022-04-01,Inclined Cable Fly,Chest,15.0,kgs,9,,,
2022-04-01,Inclined Cable Fly,Chest,15.0,kgs,10,,,
2022-04-01,Cable Lateral Raises,Shoulders,12.3,kgs,12,,,
2022-04-01,Cable Lateral Raises,Shoulders,12.3,kgs,10,,,
2022-04-01,Cable Lateral Raises,Shoulders,10.0,kgs,9,,,
2022-04-01,Cable Lateral Raises,Shoulders,10.0,kgs,9,,,
2022-04-01,Assisted Dip,Chest,16.5,kgs,12,,,
2022-04-01,Bar Pushdown,Triceps,31.5,kgs,15,,,
2022-04-01,Assisted Dip,Chest,16.5,kgs,9,,,
2022-04-01,Bar Pushdown,Triceps,38.5,kgs,15,,,
2022-04-01,Assisted Dip,Chest,16.5,kgs,6,,,
2022-04-01,Bar Pushdown,Triceps,38.5,kgs,12,,,
2022-04-01,Bar Pushdown,Triceps,38.5,kgs,15,,,
2022-04-02,Sumo Deadlift,Back,0.0,kgs,6,,,
2022-04-02,Sumo Deadlift,Back,40.0,kgs,3,,,
2022-04-02,Sumo Deadlift,Back,80.0,kgs,3,,,
2022-04-02,Sumo Deadlift,Back,100.0,kgs,6,,,
2022-04-02,Sumo Deadlift,Back,105.0,kgs,8,,,
2022-04-02,Sumo Deadlift,Back,110.0,kgs,6,,,
2022-04-02,Sumo Deadlift,Back,115.0,kgs,2,,,
2022-04-02,Cable Face Pull,Shoulders,35.0,kgs,15,,,
2022-04-02,Cable Face Pull,Shoulders,30.0,kgs,20,,,
2022-04-02,Cable Face Pull,Shoulders,30.0,kgs,20,,,
2022-04-02,Barbell Row,Back,20.0,kgs,12,,,
2022-04-02,Barbell Row,Back,40.0,kgs,12,,,
2022-04-02,Barbell Row,Back,40.0,kgs,12,,,
2022-04-02,Barbell Row,Back,40.0,kgs,12,,,
2022-04-02,Straight-Arm Cable Pushdown,Back,40.0,kgs,15,,,
2022-04-02,Straight-Arm Cable Pushdown,Back,40.0,kgs,15,,,
2022-04-02,Straight-Arm Cable Pushdown,Back,40.0,kgs,12,,,
2022-04-02,Straight-Arm Cable Pushdown,Back,40.0,kgs,9,,,
2022-04-02,Rear Delt Cable Pull,Shoulders,20.0,kgs,12,,,
2022-04-02,Rear Delt Cable Pull,Shoulders,27.3,kgs,12,,,
2022-04-02,Rear Delt Cable Pull,Shoulders,32.3,kgs,12,,,
2022-04-02,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,15,,,
2022-04-02,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,12,,,
2022-04-02,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,8,,,
2022-04-02,Seated Incline Dumbbell Curl,Biceps,7.5,kgs,6,,,
2022-04-02,Seated Incline Dumbbell Curl,Biceps,7.5,kgs,12,,,
2022-04-04,Barbell Squat,Legs,0.0,kgs,6,,,
2022-04-04,Barbell Squat,Legs,20.0,kgs,4,,,
2022-04-04,Barbell Squat,Legs,40.0,kgs,2,,,
2022-04-04,Barbell Squat,Legs,70.0,kgs,6,,,
2022-04-04,Barbell Squat,Legs,72.5,kgs,6,,,
2022-04-04,Barbell Squat,Legs,75.0,kgs,6,,,
2022-04-04,Barbell Squat,Legs,80.0,kgs,6,,,
2022-04-04,Barbell Hip Thrust,Legs,50.0,kgs,15,,,
2022-04-04,Barbell Hip Thrust,Legs,55.0,kgs,15,,,
2022-04-04,Barbell Hip Thrust,Legs,57.5,kgs,15,,,
2022-04-04,Barbell Hip Thrust,Legs,60.0,kgs,15,,,
2022-04-04,Contralateral Bulgarian Split Squats,Legs,20.0,kgs,10,,,
2022-04-04,Contralateral Bulgarian Split Squats,Legs,20.0,kgs,10,,,
2022-04-04,Contralateral Bulgarian Split Squats,Legs,20.0,kgs,10,,,
2022-04-04,Leg Extension Machine,Legs,49.5,kgs,10,,,
2022-04-04,Leg Extension Machine,Legs,49.5,kgs,10,,,
2022-04-04,Leg Extension Machine,Legs,49.5,kgs,10,,,
2022-04-04,Standing Calf Raise,Legs,100.0,kgs,10,,,
2022-04-04,Standing Calf Raise,Legs,110.0,kgs,10,,,
2022-04-04,Standing Calf Raise,Legs,120.0,kgs,10,,,
2022-04-04,Standing Calf Raise,Legs,130.0,kgs,12,,,
2022-04-06,Barbell Overhead Press,Shoulders,0.0,kgs,6,,,
2022-04-06,Barbell Overhead Press,Shoulders,10.0,kgs,3,,,
